Composers,Composer last name,Famous violinists and pianists,Musical instrument,'Artist, conductor, orchestra, piece name mentioned',Genre,Piece type,completeness
Franco Leoni ,Leoni ,,,,,,
Léonin ,,,,,,,
Mykola Leontovych ,Leontovych ,,,,,,
'Leopold I, Holy Roman Emperor ','I, Holy Roman Emperor ',,,,,,
Wassili Leps ,Leps ,,,,,,
Fred Lerdahl ,Lerdahl ,,,,,,
Xavier Leroux ,Leroux ,,,,,,
Theodor Leschetizky ,Leschetizky ,,,,,,
Henry Leslie ,Leslie ,,,,,,
Franciszek Lessel ,Lessel ,,,,,,
Oscar Levant ,Levant ,,,,,,
Richard Leveridge ,Leveridge ,,,,,,
Michaël Lévinas ,Lévinas ,,,,,,
Marvin David Levy ,David Levy ,,,,,,
David Lewin ,Lewin ,,,,,,
Frank Lewin ,Lewin ,,,,,,
Andrew Lewis ,Lewis ,,,,,,
Jeffrey Lewis ,Lewis ,,,,,,
Ignace Leybach ,Leybach ,,,,,,
Georg Dietrich Leyding ,Dietrich Leyding ,,,,,,
Ulrich Leyendecker ,Leyendecker ,,,,,,
Jean Lhéritier  ,Lhéritier  ,,,,,,
Fran Lhotka ,Lhotka ,,,,,,
Reginaldus Libert ,Libert ,,,,,,
Johann Georg Lickl ,Georg Lickl ,,,,,,
Cristiano Giuseppe Lidarti ,Giuseppe Lidarti ,,,,,,
Jorge Liderman ,Liderman ,,,,,,
Ingvar Lidholm ,Lidholm ,,,,,,
Lowell Liebermann ,Liebermann ,,,,,,
Peter Lieberson ,Lieberson ,,,,,,
Rolf Liebermann ,Liebermann ,,,,,,
Clement Liebert ,Liebert ,,,,,,
Thurlow Lieurance ,Lieurance ,,,,,,
György Ligeti ,Ligeti ,,,,,,
Douglas Lilburn ,Lilburn ,,,,,,
Ingemar Liljefors ,Liljefors ,,,,,,
Ruben Liljefors ,Liljefors ,,,,,,
Giuseppe Lillo ,Lillo ,,,,,,
Liza Lim ,Lim ,,,,,,
Adrien Limagne ,Limagne ,,,,,,
Johannes de Limburgia  ,de Limburgia  ,,,,,,
Limenius ,,,,,,,
Armand Limnander ,Limnander ,,,,,,
Paul Lincke ,Lincke ,,,,,,
Magnus Lindberg ,Lindberg ,,,,,,
Nils Lindberg ,Lindberg ,,,,,,
Oskar Lindberg ,Lindberg ,,,,,,
Adolf Fredrik Lindblad ,Fredrik Lindblad ,,,,,,
Otto Lindblad ,Lindblad ,,,,,,
Bo Linde ,Linde ,,,,,,
Hans-Martin Linde ,Linde ,,,,,,
Pär Lindgren ,Lindgren ,,,,,,
Eugen Lindner ,Lindner ,,,,,,
Peter Joseph von Lindpaintner ,Joseph von Lindpaintner ,,,,,,
Jukka Linkola ,Linkola ,,,,,,
Thomas Linley the elder ,Linley the elder ,,,,,,
Thomas Linley the younger ,Linley the younger ,,,,,,
George Linley ,Linley ,,,,,,
George Linstead ,Linstead ,,,,,,
Guy de Lioncourt ,de Lioncourt ,,,,,,
Karol Lipiński ,Lipiński ,,,,,,
Marijan Lipovšek ,Lipovšek ,,,,,,
Vatroslav Lisinski ,Lisinski ,,,,,,
Claude Joseph Rouget de Lisle ,Joseph Rouget de Lisle ,,,,,,
Franz Liszt ,Liszt ,,,,,,
Gaston Litaize ,Litaize ,,,,,,
Antonio de Literes ,de Literes ,,,,,,
Henry Charles Litolff ,Charles Litolff ,,,,,,
Giulio Litta ,Litta ,,,,,,
Ricardo Llorca ,Llorca ,,,,,,
George Lloyd ,Lloyd ,,,,,,
Andrew Lloyd Webber ,Lloyd Webber ,,,,,,
William Lloyd Webber ,Lloyd Webber ,,,,,,
Johann Christian Lobe ,Christian Lobe ,,,,,,
Alonso Lobo ,Lobo ,,,,,,
Duarte Lobo ,Lobo ,,,,,,
Elias Álvares Lôbo ,Álvares Lôbo ,,,,,,
Pietro Locatelli ,Locatelli ,,,,,,
Matthew Locke ,Locke ,,,,,,
Dan Locklair ,Locklair ,,,,,,
Normand Lockwood ,Lockwood ,,,,,,
Edward Loder ,Loder ,,,,,,
Charles Martin Loeffler ,Martin Loeffler ,,,,,,
Jacques Loeillet ,Loeillet ,,,,,,
Jean-Baptiste Loeillet de Ghent ,Loeillet de Ghent ,,,,,,
Jean-Baptiste Loeillet of London ,Loeillet of London ,,,,,,
Frank Loesser ,Loesser ,,,,,,
Theo Loevendie ,Loevendie ,,,,,,
Carl Loewe ,Loewe ,,,,,,
Nicola Bonifacio Logroscino ,Bonifacio Logroscino ,,,,,,
Martin Lohse ,Lohse ,,,,,,
Otto Lohse ,Lohse ,,,,,,
Hannibal Lokumbe  ,Lokumbe  ,,,,,,
Antonio Lolli ,Lolli ,,,,,,
Ruth Lomon ,Lomon ,,,,,,
Alessandro Longo ,Longo ,,,,,,
Paolo Longo ,Longo ,,,,,,
Antoine de Longueval ,de Longueval ,,,,,,
Harvey Worthington Loomis ,Worthington Loomis ,,,,,,
Fernando Lopes-Graça ,Lopes-Graça ,,,,,,
Francisco Lopez Capillas ,Lopez Capillas ,,,,,,
Esteban López Morago ,López Morago ,,,,,,
Jimmy Lopez ,Lopez ,,,,,,
Richard Loqueville ,Loqueville ,,,,,,
Bent Lorentzen ,Lorentzen ,,,,,,
Paolo Lorenzani ,Lorenzani ,,,,,,
Oscar Lorenzo Fernândez ,Lorenzo Fernândez ,,,,,,
Albert Lortzing ,Lortzing ,,,,,,
Johann Anton Losy  ,Anton Losy  ,,,,,,
Mark Lothar ,Lothar ,,,,,,
Antonio Lotti ,Lotti ,,,,,,
Ivana Loudová ,Loudová ,,,,,,
Alexina Louie ,Louie ,,,,,,
Arthur Lourié ,Lourié ,,,,,,
Samuel Lover ,Lover ,,,,,,
Adriano Lualdi ,Lualdi ,,,,,,
Bertram Luard-Selby ,Luard-Selby ,,,,,,
Vincent Lübeck ,Lübeck ,,,,,,
Charles Lucas ,Lucas ,,,,,,
Clarence Lucas ,Lucas ,,,,,,
Leighton Lucas ,Lucas ,,,,,,
Arjen Anthony Lucassen ,Anthony Lucassen ,,,,,,
Andrea Luchesi ,Luchesi ,,,,,,
Alvin Lucier ,Lucier ,,,,,,
Nicholas Ludford ,Ludford ,,,,,,
Otto Luening ,Luening ,,,,,,
Alexandre Luigini ,Luigini ,,,,,,
Ivan Lukačić ,Lukačić ,,,,,,
Zdeněk Lukáš ,Lukáš ,,,,,,
Giovanni Lorenzo Lulier ,Lorenzo Lulier ,,,,,,
Jean-Baptiste Lully ,Lully ,,,,,,
Jean-Louis Lully ,Lully ,,,,,,
Louis Lully ,Lully ,,,,,,
Hans Christian Lumbye ,Christian Lumbye ,,,,,,
Johannes Lupi ,Lupi ,,,,,,
Ambrose Lupo ,Lupo ,,,,,,
Thomas Lupo ,Lupo ,,,,,,
Filippo de Lurano ,de Lurano ,,,,,,
Vicente Lusitano ,Lusitano ,,,,,,
Witold Lutosławski ,Lutosławski ,,,,,,
Elizabeth Lutyens ,Lutyens ,,,,,,
Wilhelm Meyer Lutz ,Meyer Lutz ,,,,,,
Arkady Luxemburg ,Luxemburg ,,,,,,
Carolus Luython ,Luython ,,,,,,
Luzzasco Luzzaschi ,Luzzaschi ,,,,,,
Alexei Fyodorovich Lvov ,Fyodorovich Lvov ,,,,,,
Anatoly Lyadov ,Lyadov ,,,,,,
Sergei Lyapunov ,Lyapunov ,,,,,,
Boris Lyatoshinsky ,Lyatoshinsky ,,,,,,
Ralph Lyford ,Lyford ,,,,,,
Mykola Vitaliiovych Lysenko ,Vitaliiovych Lysenko ,,,,,,
Stanyslav Lyudkevych ,Lyudkevych ,,,,,,
Ma Sicong ,Sicong ,,,,,,
Lorin Maazel ,Maazel ,,,,,,
Teodulo Mabellini ,Mabellini ,,,,,,
Hamish MacCunn ,MacCunn ,,,,,,
Edward MacDowell ,MacDowell ,,,,,,
José Maceda ,Maceda ,,,,,,
Teo Macero ,Macero ,,,,,,
Manuel Machado ,Machado ,,,,,,
Sergio Machado ,Machado ,,,,,,
Peter Machajdik ,Machajdik ,,,,,,
Guillaume de Machaut ,de Machaut ,,,,,,
François-Bernard Mâche ,Mâche ,,,,,,
Le Sieur de Machy ,Sieur de Machy ,,,,,,
Alexander Mackenzie ,Mackenzie ,,,,,,
John Mackey ,Mackey ,,,,,,
Steven Mackey ,Mackey ,,,,,,
James MacMillan ,MacMillan ,,,,,,
Elizabeth Maconchy ,Maconchy ,,,,,,
Robin Maconie ,Maconie ,,,,,,
Giovanni de Macque ,de Macque ,,,,,,
Bruno Maderna ,Maderna ,,,,,,
Leevi Madetoja ,Madetoja ,,,,,,
Filipe da Madre de Deus ,da Madre de Deus ,,,,,,
Jef Maes ,Maes ,,,,,,
Filipe de Magalhães ,de Magalhães ,,,,,,
Frederik Magle ,Magle ,,,,,,
Albéric Magnard ,Magnard ,,,,,,
Désiré Magnus ,Magnus ,,,,,,
Janet Maguire ,Maguire ,,,,,,
Ernst Mahle ,Mahle ,,,,,,
Gustav Mahler ,Mahler ,,,,,,
Mesías Maiguashca ,Maiguashca ,,,,,,
Jean Maillard ,Maillard ,,,,,,
Aimé Maillart ,Maillart ,,,,,,
Martin Mailman ,Mailman ,,,,,,
Giorgio Mainerio ,Mainerio ,,,,,,
Philipp Maintz ,Maintz ,,,,,,
Gian Francesco de Majo ,Francesco de Majo ,,,,,,
Giuseppe de Majo ,de Majo ,,,,,,
Kiril Makedonski ,Makedonski ,,,,,,
Andreas Makris ,Makris ,,,,,,
Malcourt ,,,,,,,
Pierre van Maldere ,van Maldere ,,,,,,
Paul de Maleingreau ,de Maleingreau ,,,,,,
Dmitry Malikov ,Malikov ,,,,,,
Gian Francesco Malipiero ,Francesco Malipiero ,,,,,,
Riccardo Malipiero ,Malipiero ,,,,,,
Otto Malling ,Malling ,,,,,,
Gui Mallon ,Mallon ,,,,,,
Pierre de Manchicourt ,de Manchicourt ,,,,,,
Francesco Mancini ,Mancini ,,,,,,
Henry Mancini ,Mancini ,,,,,,
Francesco Manelli ,Manelli ,,,,,,
Francesco Manfredini ,Manfredini ,,,,,,
Franco Mannino ,Mannino ,,,,,,
Philippe Manoury ,Manoury ,,,,,,
Tigran Mansurian ,Mansurian ,,,,,,
Jaakko Mäntyjärvi ,Mäntyjärvi ,,,,,,
Paul Manz ,Manz ,,,,,,
Marco Marazzoli ,Marazzoli ,,,,,,
Marin Marais ,Marais ,,,,,,
Roland Marais ,Marais ,,,,,,
Alessandro Marcello ,Marcello ,,,,,,
Benedetto Marcello ,Marcello ,,,,,,
Louis Marchand ,Marchand ,,,,,,
Filippo Marchetti ,Marchetti ,,,,,,
Anthony Marinelli ,Marinelli ,,,,,,
Christian Marclay ,Marclay ,,,,,,
Catya Maré,Maré,,,,,,
Czesław Marek ,Marek ,,,,,,
Luca Marenzio ,Marenzio ,,,,,,
Franco Margola ,Margola ,,,,,,
Maria Antonia Walpurgis of Bavaria  ,Antonia Walpurgis of Bavaria  ,,,,,,
Dario Marianelli ,Marianelli ,,,,,,
José Marín ,Marín ,,,,,,
Biagio Marini ,Marini ,,,,,,
Igor Markevitch ,Markevitch ,,,,,,
Miklós Maros ,Maros ,,,,,,
Arturo Márquez ,Márquez ,,,,,,
Heinrich Marschner ,Marschner ,,,,,,
John Marsh ,Marsh ,,,,,,
Henri Marteau ,Marteau ,,,,,,
François Martin ,Martin ,,,,,,
Frank Martin ,Martin ,,,,,,
Philip Martin ,Martin ,,,,,,
Vicente Martin y Soler ,Martin y Soler ,,,,,,
Marianna von Martines ,von Martines ,,,,,,
Giovanni Battista Martini  ,Battista Martini  ,,,,,,
Jean Paul Egide Martini ,Paul Egide Martini ,,,,,,
Johannes Martini ,Martini ,,,,,,
Donald Martino ,Martino ,,,,,,
Bohuslav Martinů ,Martinů ,,,,,,
Steve Martland ,Martland ,,,,,,
Giuseppe Martucci ,Martucci ,,,,,,
Vladimir Martynov ,Martynov ,,,,,,
Joseph Marx ,Marx ,,,,,,
Karl Marx ,Marx ,,,,,,
Eduard Marxsen ,Marxsen ,,,,,,
Pietro Mascagni ,Mascagni ,,,,,,
David Maslanka ,Maslanka ,,,,,,
Daniel Gregory Mason ,Gregory Mason ,,,,,,
William Mason ,Mason ,,,,,,
Paola Massarenghi ,Massarenghi ,,,,,,
Jean-Baptiste Masse ,Masse ,,,,,,
Victor Massé ,Massé ,,,,,,
Jules Massenet ,Massenet ,,,,,,
Gérard Masson ,Masson ,,,,,,
Lovro von Matačić ,von Matačić ,,,,,,
Johannes Matelart  ,Matelart  ,,,,,,
William Mathias ,Mathias ,,,,,,
André Mathieu ,Mathieu ,,,,,,
Yoritsune Matsudaira ,Matsudaira ,,,,,,
Teizo Matsumura ,Matsumura ,,,,,,
Nicola Matteis ,Matteis ,,,,,,
Matteo da Perugia ,da Perugia ,,,,,,
Johann Mattheson ,Mattheson ,,,,,,
Colin Matthews ,Matthews ,,,,,,
Siegfried Matthus ,Matthus ,,,,,,
Peter Matz ,Matz ,,,,,,
Rudolf Mauersberger ,Mauersberger ,,,,,,
John Henry Maunder ,Henry Maunder ,,,,,,
Nicholas Maw ,Maw ,,,,,,
Colin Mawby ,Mawby ,,,,,,
Frederick May ,May ,,,,,,
Emilie Mayer ,Mayer ,,,,,,
John Maynard ,Maynard ,,,,,,
Ascanio Mayone ,Mayone ,,,,,,
Rupert Ignaz Mayr ,Ignaz Mayr ,,,,,,
Johann Simon Mayr ,Simon Mayr ,,,,,,
Toshiro Mayuzumi ,Mayuzumi ,,,,,,
Jacques Féréol Mazas ,Féréol Mazas ,,,,,,
Domenico Mazzocchi ,Mazzocchi ,,,,,,
Virgilio Mazzocchi ,Mazzocchi ,,,,,,
Giovanni Mazzuoli  ,Mazzuoli  ,,,,,,
John McCabe ,McCabe ,,,,,,
John Blackwood McEwen ,Blackwood McEwen ,,,,,,
Peter McGarr ,McGarr ,,,,,,
John McGuire ,McGuire ,,,,,,
Rod McKuen ,McKuen ,,,,,,
Frank McNamara,McNamara,,,,,,
Richard Meale ,Meale ,,,,,,
Kirke Mechem ,Mechem ,,,,,,
Tilo Medek ,Medek ,,,,,,
Johann Valentin Meder ,Valentin Meder ,,,,,,
Nikolai Medtner ,Medtner ,,,,,,
Étienne Méhul ,Méhul ,,,,,,
Johan de Meij ,de Meij ,,,,,,
Alessandro Melani ,Melani ,,,,,,
Jacopo Melani ,Melani ,,,,,,
Erkki Melartin ,Melartin ,,,,,,
Diogo Dias Melgás ,Dias Melgás ,,,,,,
Fanny Mendelssohn ,Mendelssohn ,,,,,,
Felix Mendelssohn ,Mendelssohn ,,,,,,
Manuel Mendes ,Mendes ,,,,,,
Rosendo Mendizábal ,Mendizábal ,,,,,,
Martin-Joseph Mengal ,Mengal ,,,,,,
Alan Menken ,Menken ,,,,,,
Peter Mennin ,Mennin ,,,,,,
Gian Carlo Menotti ,Carlo Menotti ,,,,,,
Sophie Menter ,Menter ,,,,,,
John Merbecke ,Merbecke ,,,,,,
Saverio Mercadante ,Mercadante ,,,,,,
Amédée Méreaux ,Méreaux ,,,,,,
Nicolas-Jean Lefroid de Méreaux ,Lefroid de Méreaux ,,,,,,
Aarre Merikanto ,Merikanto ,,,,,,
Oskar Merikanto ,Merikanto ,,,,,,
Gustav Merkel ,Merkel ,,,,,,
Maceo Merriweather ,Merriweather ,,,,,,
Wim Mertens ,Mertens ,,,,,,
Johann Kaspar Mertz ,Kaspar Mertz ,,,,,,
Tarquinio Merula ,Merula ,,,,,,
Claudio Merulo ,Merulo ,,,,,,
René Mesangeau ,Mesangeau ,,,,,,
André Messager ,Messager ,,,,,,
Guilielmus Messaus ,Messaus ,,,,,,
Olivier Messiaen ,Messiaen ,,,,,,
Ludwig Mestler ,Mestler ,,,,,,
Josep Mestres Quadreny ,Mestres Quadreny ,,,,,,
Edgar Meyer ,Meyer ,,,,,,
Ernst Hermann Meyer ,Hermann Meyer ,,,,,,
Giacomo Meyerbeer ,Meyerbeer ,,,,,,
Adam Václav Michna z Otradovic ,Václav Michna z Otradovic ,,,,,,
Richard Mico ,Mico ,,,,,,
Wilhelm Middelschulte ,Middelschulte ,,,,,,
Marcin Mielczewski ,Mielczewski ,,,,,,
Oreste Migliaccio ,Migliaccio ,,,,,,
Francisco Mignone ,Mignone ,,,,,,
Marcel Mihalovici ,Mihalovici ,,,,,,
Minoru Miki ,Miki ,,,,,,
Mikołaj z Krakowa  ,z Krakowa  ,,,,,,
Luis de Milán ,de Milán ,,,,,,
Francesco da Milano ,da Milano ,,,,,,
Carlo Milanuzzi ,Milanuzzi ,,,,,,
Robin Milford ,Milford ,,,,,,
Darius Milhaud ,Milhaud ,,,,,,
Carl Millöcker ,Millöcker ,,,,,,
Nicolas Millot ,Millot ,,,,,,
Richard Mills ,Mills ,,,,,,
Leon Milo ,Milo ,,,,,,
Georgi Minchev ,Minchev ,,,,,,
Charles Mingus ,Mingus ,,,,,,
Ludwig Minkus ,Minkus ,,,,,,
Ambrogio Minoja ,Minoja ,,,,,,
Guillaume Minoret ,Minoret ,,,,,,
Lin-Manuel Miranda ,Miranda ,,,,,,
Dimitri Mitropoulos ,Mitropoulos ,,,,,,
Dary John Mizelle ,John Mizelle ,,,,,,
Hajime Mizoguchi ,Mizoguchi ,,,,,,
Eric Moe ,Moe ,,,,,,
Ernest John Moeran ,John Moeran ,,,,,,
Stevan Stojanović Mokranjac ,Stojanović Mokranjac ,,,,,,
Bernhard Molique ,Molique ,,,,,,
Simone Molinaro ,Molinaro ,,,,,,
John Christopher Moller ,Christopher Moller ,,,,,,
Johann Melchior Molter ,Melchior Molter ,,,,,,
Jérôme-Joseph de Momigny ,de Momigny ,,,,,,
Fred Momotenko ,Momotenko ,,,,,,
Federico Mompou ,Mompou ,,,,,,
David Monacchi ,Monacchi ,,,,,,
José Pablo Moncayo ,Pablo Moncayo ,,,,,,
Jean-Joseph Cassanéa de Mondonville ,Cassanéa de Mondonville ,,,,,,
Stanisław Moniuszko ,Moniuszko ,,,,,,
Meredith Monk ,Monk ,,,,,,
Thelonious Monk ,Monk ,,,,,,
Georg Matthias Monn ,Matthias Monn ,,,,,,
Pierre-Alexandre Monsigny ,Monsigny ,,,,,,
Ricardo Montaner ,Montaner ,,,,,,
Philippe de Monte ,de Monte ,,,,,,
Michel Pignolet de Montéclair ,Pignolet de Montéclair ,,,,,,
Italo Montemezzi ,Montemezzi ,,,,,,
José Ángel Montero ,Ángel Montero ,,,,,,
Claudio Monteverdi ,Monteverdi ,,,,,,
Giulio Cesare Monteverdi ,Cesare Monteverdi ,,,,,,
Vittorio Monti ,Monti ,,,,,,
Xavier Montsalvatge ,Montsalvatge ,,,,,,
Douglas Moore ,Moore ,,,,,,
Cristóbal de Morales ,de Morales ,,,,,,
Robert Moran ,Moran ,,,,,,
Paul Moravec ,Moravec ,,,,,,
Jean-Baptiste Moreau ,Moreau ,,,,,,
Justin Morgan ,Morgan ,,,,,,
Jean-Baptiste Morin ,Morin ,,,,,,
Francesco Morlacchi ,Morlacchi ,,,,,,
Thomas Morley ,Morley ,,,,,,
Giorgio Moroder ,Moroder ,,,,,,
Jerome Moross ,Moross ,,,,,,
Steve Morse ,Morse ,,,,,,
Ennio Morricone ,Morricone ,,,,,,
Jelly Roll Morton ,Roll Morton ,,,,,,
Robert Morton ,Morton ,,,,,,
Ignaz Moscheles ,Moscheles ,,,,,,
Alexander Mosolov ,Mosolov ,,,,,,
Mihály Mosonyi ,Mosonyi ,,,,,,
Moritz Moszkowski ,Moszkowski ,,,,,,
Felix Mottl ,Mottl ,,,,,,
Pierre Moulu ,Moulu ,,,,,,
Jean-Joseph Mouret ,Mouret ,,,,,,
Georges Moustaki ,Moustaki ,,,,,,
Charles Mouton ,Mouton ,,,,,,
Jean Mouton  ,Mouton  ,,,,,,
Franz Xaver Mozart ,Xaver Mozart ,,,,,,
Leopold Mozart ,Mozart ,,,,,,
Wolfgang Amadeus Mozart ,Amadeus Mozart ,,,,,,
Jean-Baptiste Moyne ,Moyne ,,,,,,
Alexander Moyzes ,Moyzes ,,,,,,
Robert Muczynski ,Muczynski ,,,,,,
Alonso Mudarra ,Mudarra ,,,,,,
Georg Muffat ,Muffat ,,,,,,
Gottlieb Muffat ,Muffat ,,,,,,
Nico Muhly ,Muhly ,,,,,,
Dominic Muldowney ,Muldowney ,,,,,,
August Eberhard Müller ,Eberhard Müller ,,,,,,
Wenzel Müller ,Müller ,,,,,,
Jan Müller-Wieland ,Müller-Wieland ,,,,,,
Rexho Mulliqi ,Mulliqi ,,,,,,
Gráinne Mulvey ,Mulvey ,,,,,,
John Mundy ,Mundy ,,,,,,
William Mundy ,Mundy ,,,,,,
Tristan Murail ,Murail ,,,,,,
Santiago de Murcia ,de Murcia ,,,,,,
Gilles Mureau  ,Mureau  ,,,,,,
Franz Xaver Murschhauser ,Xaver Murschhauser ,,,,,,
Roberto Musci ,Musci ,,,,,,
Thea Musgrave ,Musgrave ,,,,,,
Modest Mussorgsky ,Mussorgsky ,,,,,,
Johann Gottfried Müthel ,Gottfried Müthel ,,,,,,
Gordon Mumma ,Mumma ,,,,,,
Ian Munro ,Munro ,,,,,,
Nikolai Myaskovsky ,Myaskovsky ,,,,,,
Stanley Myers ,Myers ,,,,,,
Josef Mysliveček ,Mysliveček ,,,,,,
François Joseph Naderman ,Joseph Naderman ,,,,,,
Conlon Nancarrow ,Nancarrow ,,,,,,
Giovanni Bernardino Nanino ,Bernardino Nanino ,,,,,,
Eduard Nápravník ,Nápravník ,,,,,,
Pietro Nardini ,Nardini ,,,,,,
Peter Nardone ,Nardone ,,,,,,
James Nares ,Nares ,,,,,,
Luis de Narváez ,de Narváez ,,,,,,
Ugo Nastrucci ,Nastrucci ,,,,,,
Isaac Nathan ,Nathan ,,,,,,
Jacques-Christophe Naudot ,Naudot ,,,,,,
Johann Gottlieb Naumann ,Gottlieb Naumann ,,,,,,
Juan Francisco de Navas ,Francisco de Navas ,,,,,,
Lior Navok ,Navok ,,,,,,
Ernesto Nazareth ,Nazareth ,,,,,,
José de Nebra ,de Nebra ,,,,,,
Oskar Nedbal ,Nedbal ,,,,,,
Christian Gottlob Neefe ,Gottlob Neefe ,,,,,,
Cesare Negri ,Negri ,,,,,,
Marcantonio Negri ,Negri ,,,,,,
Sarah Nemtsov ,Nemtsov ,,,,,,
Alberto Nepomuceno ,Nepomuceno ,,,,,,
Johann Baptist Georg Neruda ,Baptist Georg Neruda ,,,,,,
Viktor Nessler ,Nessler ,,,,,,
Sigismund Neukomm ,Neukomm ,,,,,,
Georg Neumark ,Neumark ,,,,,,
Alfred Newman ,Newman ,,,,,,
Chris Newman ,Newman ,,,,,,
Christoph Nichelmann ,Nichelmann ,,,,,,
Sydney Nicholson ,Nicholson ,,,,,,
Edmund Nick ,Nick ,,,,,,
Otto Nicolai ,Nicolai ,,,,,,
Louis Niedermeyer ,Niedermeyer ,,,,,,
Carl Nielsen ,Nielsen ,,,,,,
Ludolf Nielsen ,Nielsen ,,,,,,
Tage Nielsen ,Nielsen ,,,,,,
Joy Nilo ,Nilo ,,,,,,
Anders Nilsson ,Nilsson ,,,,,,
Alessandro Nini ,Nini ,,,,,,
Ninot le Petit ,le Petit ,,,,,,
Tomohito Nishiura ,Nishiura ,,,,,,
Guillaume-Gabriel Nivers ,Nivers ,,,,,,
Sten Njurling  ,Njurling  ,,,,,,
Yuji Nomi ,Nomi ,,,,,,
Luigi Nono ,Nono ,,,,,,
Anthoni van Noordt ,van Noordt ,,,,,,
Erik Norby ,Norby ,,,,,,
Arne Nordheim ,Nordheim ,,,,,,
Rikard Nordraak ,Nordraak ,,,,,,
Per Nørgård ,Nørgård ,,,,,,
Ib Nørholm ,Nørholm ,,,,,,
Andrew Norman ,Norman ,,,,,,
Thomas Norris ,Norris ,,,,,,
Serge Noskov ,Noskov ,,,,,,
Vítězslav Novák ,Novák ,,,,,,
Ivor Novello ,Novello ,,,,,,
Vincent Novello ,Novello ,,,,,,
Franz Nikolaus Novotny ,Nikolaus Novotny ,,,,,,
Johannes Nucius ,Nucius ,,,,,,
Francisco Núñez ,Núñez ,,,,,,
Patrick Nunn ,Nunn ,,,,,,
Ervin Nyiregyházi ,Nyiregyházi ,,,,,,
Michael Nyman ,Nyman ,,,,,,
Knut Nystedt ,Nystedt ,,,,,,
Jacob Obrecht ,Obrecht ,,,,,,
Johannes Ockeghem ,Ockeghem ,,,,,,
'Martin O''Donnell ','O''Donnell ',,,,,,
Jacques Offenbach ,Offenbach ,,,,,,
Will Ogdon ,Ogdon ,,,,,,
Tale Ognenovski ,Ognenovski ,,,,,,
Maurice Ohana ,Ohana ,,,,,,
Hisato Ohzawa ,Ohzawa ,,,,,,
Mike Oldfield ,Oldfield ,,,,,,
Carolina Oliphant ,Oliphant ,,,,,,
Pauline Oliveros ,Oliveros ,,,,,,
Otto Olsson ,Olsson ,,,,,,
George Onslow ,Onslow ,,,,,,
Cornélie van Oosterzee ,van Oosterzee ,,,,,,
Chris Opperman ,Opperman ,,,,,,
'Mathilda d''Orozco ','d''Orozco ',,,,,,
Julián Orbón ,Orbón ,,,,,,
Karl von Ordoñez ,von Ordoñez ,,,,,,
Cecilie Ore ,Ore ,,,,,,
'Tarik O''Regan ','O''Regan ',,,,,,
Carl Orff ,Orff ,,,,,,
Giuseppe Maria Orlandini ,Maria Orlandini ,,,,,,
Leo Ornstein ,Ornstein ,,,,,,
Aniceto Ortega ,Ortega ,,,,,,
Léon Orthel ,Orthel ,,,,,,
Marbrianus de Orto ,de Orto ,,,,,,
Riz Ortolani ,Ortolani ,,,,,,
Alex Otterlei ,Otterlei ,,,,,,
Georg Österreich ,Österreich ,,,,,,
Willy Ostijn ,Ostijn ,,,,,,
Henrique Oswald ,Oswald ,,,,,,
James Oswald ,Oswald ,,,,,,
Hans Otte ,Otte ,,,,,,
Willem van Otterloo ,van Otterloo ,,,,,,
Cristóbal Oudrid ,Oudrid ,,,,,,
Frederick Ouseley ,Ouseley ,,,,,,
Morfydd Owen ,Owen ,,,,,,
Etienne Ozi ,Ozi ,,,,,,
Luis de Pablo ,de Pablo ,,,,,,
Charles Theodore Pachelbel ,Theodore Pachelbel ,,,,,,
Johann Pachelbel ,Pachelbel ,,,,,,
Wilhelm Hieronymus Pachelbel ,Hieronymus Pachelbel ,,,,,,
Giovanni Pacini ,Pacini ,,,,,,
Fredrik Pacius ,Pacius ,,,,,,
Cornelis Thymenszoon Padbrué ,Thymenszoon Padbrué ,,,,,,
Martijn Padding ,Padding ,,,,,,
Steen Pade ,Pade ,,,,,,
Ignacy Jan Paderewski ,Jan Paderewski ,,,,,,
Juan Gutiérrez de Padilla ,Gutiérrez de Padilla ,,,,,,
Ferdinando Paer ,Paer ,,,,,,
Niccolò Paganini ,Paganini ,,,,,,
John Knowles Paine ,Knowles Paine ,,,,,,
James Paisible  ,Paisible  ,,,,,,
Giovanni Paisiello ,Paisiello ,,,,,,
Antonio Palella ,Palella ,,,,,,
Giovanni Pierluigi da Palestrina ,Pierluigi da Palestrina ,,,,,,
Eudenice V. Palaruan ,V. Palaruan ,,,,,,
Zakaria Paliashvili ,Paliashvili ,,,,,,
Benedetto Pallavicino ,Pallavicino ,,,,,,
Carlo Pallavicino ,Pallavicino ,,,,,,
Jan Gerard Palm ,Gerard Palm ,,,,,,
Rudolph Palm ,Palm ,,,,,,
John Palm ,Palm ,,,,,,
Jacobo Palm ,Palm ,,,,,,
Selim Palmgren ,Palmgren ,,,,,,
Leonhard Päminger ,Päminger ,,,,,,
Giovanni Antonio Pandolfi Mealli ,Antonio Pandolfi Mealli ,,,,,,
Andrzej Panufnik ,Panufnik ,,,,,,
Roxanna Panufnik ,Panufnik ,,,,,,
Jorma Panula ,Panula ,,,,,,
Evangelos Odysseas Papathanassiou  ,Odysseas Papathanassiou  ,,,,,,
Gérard Pape ,Pape ,,,,,,
